Detuning_Normalizado,Probabilidade_P2
-1.160453808752025928e+01,6.502889686174983565e-03
-1.157212317666126467e+01,5.107222513418517573e-03
-1.153970826580226827e+01,3.658124854283933101e-03
-1.150729335494327543e+01,2.584930933223148972e-03
-1.147487844408427904e+01,2.292540626349121469e-03
-1.144246353322528442e+01,3.062052658461125038e-03
-1.141004862236628981e+01,4.968504417035696230e-03
-1.137763371150729519e+01,7.837428838972940182e-03
-1.134521880064829880e+01,1.125500549636162910e-02
-1.131280388978930418e+01,1.463538379589642349e-02
-1.128038897893030956e+01,1.733557308411634579e-02
-1.124797406807131317e+01,1.879609221515179257e-02
-1.121555915721231855e+01,1.867734311577328235e-02
-1.118314424635332216e+01,1.695972790025925339e-02
-1.115072933549432932e+01,1.398088609590063258e-02
-1.111831442463533293e+01,1.039547118716663276e-02
-1.108589951377633831e+01,7.059377767621102459e-03
-1.105348460291734192e+01,4.857814591091139805e-03
-1.102106969205834730e+01,4.511130723843285138e-03
-1.098865478119935268e+01,6.400256569944234170e-03
-1.095623987034035629e+01,1.045267258435474307e-02
-1.092382495948136345e+01,1.611949187587956300e-02
-1.089141004862236706e+01,2.245617997480552422e-02
-1.085899513776337244e+01,2.829716440097776453e-02
-1.082658022690437605e+01,3.249284655101698782e-02
-1.079416531604538143e+01,3.416126704104267831e-02
-1.076175040518638504e+01,3.289993885824305658e-02
-1.072933549432739042e+01,2.890831674226806980e-02
-1.069692058346839758e+01,2.298769191484109631e-02
-1.066450567260940119e+01,1.641009042150952391e-02
-1.063209076175040657e+01,1.067603255090139938e-02
-1.059967585089141018e+01,7.206713789173449687e-03
-1.056726094003241556e+01,7.033435202401991208e-03
-1.053484602917341917e+01,1.055161258905881576e-02
-1.050243111831442455e+01,1.739668088374218130e-02
-1.047001620745542994e+01,2.647605035926717948e-02
-1.043760129659643532e+01,3.615931383281091593e-02
-1.040518638573744070e+01,4.459467709529627011e-02
-1.037277147487844431e+01,5.009046405301231797e-02
-1.034035656401944969e+01,5.148317226868784346e-02
-1.030794165316045330e+01,4.841232450544706578e-02
-1.027552674230146046e+01,4.143836164167105651e-02
-1.024311183144246407e+01,3.197042128785806264e-02
-1.021069692058346945e+01,2.201010094428324654e-02
-1.017828200972447306e+01,1.375710673397580186e-02
-1.014586709886547844e+01,9.154441845125106322e-03
-1.011345218800648382e+01,9.467262586369172561e-03
-1.008103727714748743e+01,1.498649599179453611e-02
-1.004862236628849459e+01,2.492559159897309723e-02
-1.001620745542949820e+01,3.754044597362944657e-02
-9.983792544570503580e+00,5.045620641602871492e-02
